GFA_ID,Name,SMILES,Gal-1 Kd operator,Gal-1 Kd value (μM),Gal-3 Kd operator,Gal-3 Kd value (μM),Source,Name in source,Source type,Citation,Mono/Disaccharide,Possible X-bond,Series,Molecular weight,Polar SA,HB acceptors,HB donors,Rotatable bonds
GFA_301,,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H]([C@@H]1C(=O)OC)S[C@H](O2)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2CO,nd,nd,=,15.6,Lazar 2023,13,Paper,10.1021/acs.jmedchem.3c00882,Disaccharide,No,Thiodisaccharide derivatives,400.405,211.67,12,7,6
GFA_302,,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H]([C@@H]1C(=O)N)S[C@H](O2)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2CO,nd,nd,=,8,Lazar 2023,14,Paper,10.1021/acs.jmedchem.3c00882,Disaccharide,No,Thiodisaccharide derivatives,385.393,228.46,11,8,5
GFA_303,,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]([C@@H]1C(=O)N)S[C@H](O2)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2CO,nd,nd,=,13,Lazar 2023,15,Paper,10.1021/acs.jmedchem.3c00882,Disaccharide,No,Thiodisaccharide derivatives,385.393,228.46,11,8,5
GFA_304,,OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H]([C@@H]1C(=O)N)S[C@H](O2)[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO,nd,nd,>,4000,Lazar 2023,16,Paper,10.1021/acs.jmedchem.3c00882,Disaccharide,No,Thiodisaccharide derivatives,385.393,228.46,11,8,5
GFA_305,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)S[C@H](CO2)[C@@H](O)[C@@H](O)[C@H]2CO,nd,nd,=,35,Lazar 2023,17,Paper,10.1021/acs.jmedchem.3c00882,Disaccharide,No,Thiodisaccharide derivatives,342.368,185.37,10,7,4
GFA_306,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)S[C@@H](CO2)[C@@H](O)[C@@H](O)[C@H]2CO,nd,nd,=,930,Lazar 2023,18,Paper,10.1021/acs.jmedchem.3c00882,Disaccharide,No,Thiodisaccharide derivatives,342.368,185.37,10,7,4
GFA_307,,CCCNC(=O)c1cn(nn1)[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)O[C@@H]3CCC[C@@H]([C@H]3O)n(nn4)cc4C(=O)NCCC,nd,nd,=,0.43,Leffler 2010 WO2010126435A1,7,Patent,WO2010126435A1,Other,No,Thiodisaccharide derivatives,566.619,219,12,6,11
GFA_308,,c1cccc(F)c1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@@H]4CCC[C@@H]([C@H]4O)n(nn5)cc5-c6c(F)cccc6,=,1.9,=,0.23,Leffler 2010 WO2010126435A1,15,Patent,WO2010126435A1,Other,No,Thiodisaccharide derivatives,600.649,176.87,10,4,7
GFA_309,,c1ccc(F)cc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@@H]4CCC[C@@H]([C@H]4O)n(nn5)cc5-c6cc(F)ccc6,=,1.5,=,0.15,Leffler 2010 WO2010126435A1,16,Patent,WO2010126435A1,Other,No,Thiodisaccharide derivatives,600.649,176.87,10,4,7
GFA_310,,c1cc(F)ccc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@@H]4CCC[C@@H]([C@H]4O)n(nn5)cc5-c6ccc(F)cc6,=,1.2,=,0.21,Leffler 2010 WO2010126435A1,17,Patent,WO2010126435A1,Other,No,Thiodisaccharide derivatives,600.649,176.87,10,4,7
GFA_311,,c1sccc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@@H]4CCC[C@@H]([C@H]4O)n(nn5)cc5-c6ccsc6,=,0.35,=,0.55,Leffler 2010 WO2010126435A1,18,Patent,WO2010126435A1,Other,No,Thiodisaccharide derivatives,576.72,233.35,10,4,7
GFA_312,,CCCNC(=O)c1cn(nn1)[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@@H]3CCC[C@@H]([C@H]3O)n(nn4)cc4C(=O)NCCC,=,1.3,=,0.19,Leffler 2010 WO2010126435A1,19,Patent,WO2010126435A1,Other,No,Thiodisaccharide derivatives,582.684,235.07,12,6,11
GFA_313,,c1cc(Cl)ccc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@@H]3CCC[C@@H]([C@H]3O)NC(=O)c4ccc(Cl)cc4,=,6.3,=,1.4,Leffler 2010 WO2010126435A1,23,Patent,WO2010126435A1,Other,No,Thiodisaccharide derivatives,585.508,173.65,8,6,7
GFA_314,,Fc1c(F)c(OC)c(F)c(F)c1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5cc(F)ccc5,=,0.09,=,0.007,Leffler 2018 US10800804B2,S16,Patent,US10800804B2,Disaccharide,No,Thiodisaccharide derivatives,708.62,234.18,13,7,9
GFA_315,,c1cccc(c12)cc3c(cccc3)c2C(=O)N[C@@H]([C@@H](O)[C@H]4CO)[C@@H](O)[C@@H](O4)S[C@H](O5)[C@H](O)[C@H]([C@@H](O)[C@H]5CO)n(nn6)cc6-c7cc(F)ccc7,=,0.38,=,0.064,Leffler 2018 US10800804B2,S20a,Patent,US10800804B2,Disaccharide,No,Thiodisaccharide derivatives,706.753,224.95,12,7,8
GFA_316,,c1cccc(c2)c1cc(c23)ccc(c3)C(=O)N[C@@H]([C@@H](O)[C@H]4CO)[C@@H](O)[C@@H](O4)S[C@H](O5)[C@H](O)[C@H]([C@@H](O)[C@H]5CO)n(nn6)cc6-c7cc(F)ccc7,=,0.49,=,0.14,Leffler 2018 US10800804B2,S20b,Patent,US10800804B2,Disaccharide,No,Thiodisaccharide derivatives,706.753,224.95,12,7,8
GFA_317,,c1c(F)c(F)c(F)cc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)n(nn5)cc5-c6ccccc6,=,0.066,=,0.003,Leffler 2018 US10800804B2,S21,Patent,US10800804B2,Disaccharide,No,Thiodisaccharide derivatives,666.638,226.56,13,6,8
GFA_327,,c1cccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)cccc6,=,15.4,=,0.25,Nilsson 2013 WO2013110704A1,20,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,674.683,244.02,15,6,10
GFA_328,,c1cc(Cl)cc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)cc(Cl)cc6,=,21,=,4.7,Nilsson 2013 WO2013110704A1,21,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,743.573,244.02,15,6,10
GFA_329,,COc(cc1)cc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)cc(cc6)OC,=,9.9,=,0.89,Nilsson 2013 WO2013110704A1,22,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,734.736,262.48,17,6,12
GFA_330,,c1cc(O)cc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)cc(O)cc6,=,3.9,=,0.076,Nilsson 2013 WO2013110704A1,23,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,706.682,284.48,17,8,10
GFA_331,,c1c(O)ccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)ccc(c6)O,=,20,=,0.15,Nilsson 2013 WO2013110704A1,24,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,706.682,284.48,17,8,10
GFA_332,,c1cccc2ccc(c3c12)oc(=O)c(c3)CO[C@@H]([C@@H](O)[C@H]4CO)[C@@H](O)[C@@H](O4)S[C@H](O5)[C@H](O)[C@H]([C@@H](O)[C@H]5CO)OCc(c6)c(=O)oc(c6c78)ccc7cccc8,=,22,=,0.51,Nilsson 2013 WO2013110704A1,25,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,774.804,244.02,15,6,10
GFA_333,,CC(C)(C)c(c1)ccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)ccc(c6)C(C)(C)C,=,25,=,8.1,Nilsson 2013 WO2013110704A1,26,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,786.9,244.02,15,6,12
GFA_334,,c1c(Cl)ccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)ccc(Cl)c6,=,7.9,=,6,Nilsson 2013 WO2013110704A1,27,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,743.573,244.02,15,6,10
GFA_335,,c1c(F)ccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)ccc(F)c6,=,3.4,=,0.097,Nilsson 2013 WO2013110704A1,28,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,710.664,244.02,15,6,10
GFA_336,,c1c(F)c(F)cc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)cc(F)c(F)c6,=,1.6,=,0.11,Nilsson 2013 WO2013110704A1,29,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,746.645,244.02,15,6,10
GFA_337,,Clc1cccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)cccc6Cl,=,25,=,0.17,Nilsson 2013 WO2013110704A1,30,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,743.573,244.02,15,6,10
GFA_338,,Fc1cccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)cccc6F,=,8.7,=,0.061,Nilsson 2013 WO2013110704A1,31,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,710.664,244.02,15,6,10
GFA_339,,Fc1c(F)ccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)ccc(F)c6F,=,3.9,=,0.032,Nilsson 2013 WO2013110704A1,32,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,746.645,244.02,15,6,10
GFA_340,,FC(F)(F)Oc(c1)ccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)ccc(c6)OC(F)(F)F,=,84,=,0.95,Nilsson 2013 WO2013110704A1,33,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,842.679,262.48,17,6,14
GFA_341,,c1cc(C)cc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)OCc(c5)c(=O)oc(c56)cc(C)cc6,=,200,=,9.4,Nilsson 2013 WO2013110704A1,34,Patent,WO2013110704A1,Disaccharide,No,Thiodisaccharide derivatives,702.738,244.02,15,6,10
GFA_342,,c1cc(C)ccc1C(=O)N[C@H]([C@@H](OS([O-])(=O)=O)[C@@H](O2)SC)[C@@H](O)[C@H]2CO,nd,nd,=,87,Oberg 2008 (1),12,Paper,10.1021/jm701266y,Monosaccharide,No,Beta-thiogalactosides,406.457,178.9,6,3,6
GFA_343,,c1cc(C)ccc1C(=O)N[C@H]([C@@H](OP([O-])=O)[C@@H](O2)SC)[C@@H](O)[C@H]2CO,nd,nd,=,150,Oberg 2008 (1),13,Paper,10.1021/jm701266y,Monosaccharide,No,Beta-thiogalactosides,390.375,176.92,7,3,6
GFA_344,,c1cc(C)ccc1C(=O)N[C@H]([C@@H](OP([O-])([O-])=O)[C@@H](O2)SC)[C@@H](O)[C@H]2CO,nd,nd,=,250,Oberg 2008 (1),14,Paper,10.1021/jm701266y,Monosaccharide,No,Beta-thiogalactosides,405.366,186.32,7,3,6
GFA_345,,c1cc(C)ccc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@H]([C@@H](O2)SC)OP([O-])(=O)OCc3ccccc3,nd,nd,=,120,Oberg 2008 (1),15,Paper,10.1021/jm701266y,Monosaccharide,No,Beta-thiogalactosides,496.5,172.49,8,3,9
GFA_346,,CC(=O)O[C@@H]([C@@H](O1)SC)[C@H]([C@@H](O)[C@H]1CO)NC(=O)c2ccc(C)cc2,nd,nd,=,240,Oberg 2008 (1),16,Paper,10.1021/jm701266y,Monosaccharide,No,Beta-thiogalactosides,369.44,130.39,7,3,6
GFA_347,,c1cc(C)ccc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@H]([C@@H](O2)SC)OC(=O)c3ccccc3,nd,nd,=,380,Oberg 2008 (1),17,Paper,10.1021/jm701266y,Monosaccharide,No,Beta-thiogalactosides,431.512,130.39,7,3,7
GFA_348,,c1cc(C)ccc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)SC,nd,nd,=,220,Oberg 2008 (1),18,Paper,10.1021/jm701266y,Monosaccharide,No,Beta-thiogalactosides,327.402,124.32,6,4,4
GFA_349,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)SC,nd,nd,=,5900,Oberg 2008 (1),19,Paper,10.1021/jm701266y,Monosaccharide,No,Beta-thiogalactosides,210.251,115.45,6,4,2
GFA_350,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](OS([O-])(=O)=O)[C@@H](O1)SC,nd,nd,=,2800,Oberg 2008 (1),20,Paper,10.1021/jm701266y,Monosaccharide,No,Beta-thiogalactosides,289.305,170.03,6,3,4
GFA_351,,OC[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H](O1)OC,>,10000,=,10000,Oberg 2008 (2),9,Paper,10.1016/j.bmcl.2008.05.066,Monosaccharide,No,Monosaccharide derivatives,194.186,99.38,6,4,2
GFA_352,,c1cc(C)ccc1C(=O)O[C@@H]([C@@H](O)[C@H]2CO)[C@H](O)[C@@H](O2)OC,=,2000,=,1400,Oberg 2008 (2),10,Paper,10.1016/j.bmcl.2008.05.066,Monosaccharide,No,Monosaccharide derivatives,312.322,105.45,7,3,5
GFA_353,,c1cc(C)ccc1C(=O)O[C@@H]([C@@H](O)[C@H]2CO)[C@@H]([C@@H](O2)OC)OC(=O)c3ccc(C)cc3,=,1800,=,700,Oberg 2008 (2),11,Paper,10.1016/j.bmcl.2008.05.066,Monosaccharide,No,Monosaccharide derivatives,430.459,111.52,8,2,8
GFA_354,,CC(=O)O[C@H]([C@@H](O1)OC)[C@H]([C@@H](O)[C@H]1CO)OC(=O)c2ccc(C)cc2,>,4000,=,550,Oberg 2008 (2),12,Paper,10.1016/j.bmcl.2008.05.066,Monosaccharide,No,Monosaccharide derivatives,354.36,111.52,8,2,7
GFA_355,,c1cc(C)ccc1C(=O)O[C@H]([C@H](OS([O-])(=O)=O)[C@@H](O2)OC)[C@@H](O)[C@H]2CO,>,4000,=,250,Oberg 2008 (2),13,Paper,10.1016/j.bmcl.2008.05.066,Monosaccharide,No,Monosaccharide derivatives,391.377,160.03,7,2,7
GFA_356,,c1cc(C)ccc1C(=O)O[C@H]([C@H](OP([O-])=O)[C@@H](O2)OC)[C@@H](O)[C@H]2CO,>,4000,=,2300,Oberg 2008 (2),14,Paper,10.1016/j.bmcl.2008.05.066,Monosaccharide,No,Monosaccharide derivatives,375.295,158.05,8,2,7
GFA_357,,c1cc(C)ccc1C(=O)O[C@@H]([C@@H](O)[C@H]2CO)[C@@H]([C@@H](O2)OC)OP([O-])(=O)OCc3ccccc3,=,4400,=,2500,Oberg 2008 (2),15,Paper,10.1016/j.bmcl.2008.05.066,Monosaccharide,No,Monosaccharide derivatives,481.42,153.62,9,2,10
GFA_358,,c1cc(C)ccc1C(=O)O[C@@H]([C@@H](O)[C@H]2CO)[C@@H]([C@@H](O2)OC)OP([O-])(=O)OC,>,4000,=,600,Oberg 2008 (2),16,Paper,10.1016/j.bmcl.2008.05.066,Monosaccharide,No,Monosaccharide derivatives,405.322,153.62,9,2,8
GFA_359,,CO[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)OCc(cc2)nc(c23)ccc(F)c3,=,1300,=,580,Pal 2018,1b,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,353.35,101.27,7,3,5
GFA_360,,CO[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)OCc(cc2)nc(c23)ccc(Cl)c3,=,1900,=,510,Pal 2018,1c,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,369.805,101.27,7,3,5
GFA_361,,COC(=O)c(c1)ccc(c12)nc(cc2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)OC,=,1200,=,710,Pal 2018,1d,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,393.397,127.57,9,3,7
GFA_362,,COC(=O)c(cc1)cc(c12)nc(cc2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)OC,=,1700,=,610,Pal 2018,1e,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,393.397,127.57,9,3,7
GFA_363,,CO[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)OCc(cc2)nc(c23)cc(F)c(F)c3,=,1200,=,410,Pal 2018,1f,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,371.341,101.27,7,3,5
GFA_364,,FC(F)(F)c(c1)ccc(c12)nc(cc2Cl)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)OC,nd,nd,=,820,Pal 2018,1g,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,437.803,101.27,7,3,6
GFA_366,,CO[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)OCc(cc2Cl)nc(c23)c(F)ccc3,=,1400,=,450,Pal 2018,1i,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,387.795,101.27,7,3,5
GFA_367,,[O-]C(=O)c(c1)ccc(c12)nc(cc2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)OC,=,690,=,250,Pal 2018,1j,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,378.362,141.4,7,3,6
GFA_368,,c1cc(C([O-])=O)cc(c12)nc(cc2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)OC,=,880,=,380,Pal 2018,1k,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,378.362,141.4,7,3,6
GFA_369,,CO[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)OC(=O)c2cc(C(=O)OC)n(c23)cccc3,nd,nd,=,390,Pal 2018,2a,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,395.369,136.68,9,3,7
GFA_370,,CC(=O)c(c1)ccn(c12)c(C(=O)OC)cc2C(=O)O[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)OC,=,1600,=,360,Pal 2018,2b,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,437.407,153.75,10,3,8
GFA_371,,CO[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)OC(=O)c2cc(C(=O)OC)n(c23)ccc(C(F)(F)F)c3,=,1100,=,740,Pal 2018,2c,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,463.368,136.68,9,3,8
GFA_372,,CO[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)OC(=O)c2cc(C(=O)OC)n(c23)ccc(c3)C(=O)OC,nd,nd,=,960,Pal 2018,2d,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,453.406,162.98,11,3,9
GFA_373,,CO[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)OC(=O)c2cc(C(=O)OC)n(c23)ccc(C)c3,=,480,=,300,Pal 2018,2e,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,409.396,136.68,9,3,7
GFA_374,,c1cc(=O)oc(c12)cc(cc2)OCc3cn(nn3)[C@@H]([C@@H](O)[C@H]4CO)[C@@H](O)[C@@H](O4)Sc(cc5)ccc5C,=,500,=,490,Pal 2018,3a,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,511.558,165.37,9,3,7
GFA_375,,Cc1cc(=O)oc(c12)cc(cc2)OCc3cn(nn3)[C@@H]([C@@H](O)[C@H]4CO)[C@@H](O)[C@@H](O4)Sc(cc5)ccc5C,=,820,=,1370,Pal 2018,3b,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,525.585,165.37,9,3,7
GFA_376,,FC(F)(F)c1cc(=O)oc(c12)cc(cc2)OCc3cn(nn3)[C@@H]([C@@H](O)[C@H]4CO)[C@@H](O)[C@@H](O4)Sc(cc5)ccc5C,=,150,=,260,Pal 2018,3c,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,579.556,165.37,9,3,8
GFA_377,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3COc(cc4)cc(c45)oc(=O)cc5-c6ccccc6,=,500,=,830,Pal 2018,3d,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,587.657,165.37,9,3,8
GFA_378,,c1cc(=O)oc(c12)ccc(c2)OCc3cn(nn3)[C@@H]([C@@H](O)[C@H]4CO)[C@@H](O)[C@@H](O4)Sc(cc5)ccc5C,=,460,=,480,Pal 2018,3e,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,511.558,165.37,9,3,7
GFA_380,,CO[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)OCc(c2)ccc(c23)cccc3,>,4000,=,730,Pal 2018,18,Paper,10.1039/c8ob01354c,Monosaccharide,No,Monosaccharide derivatives,334.372,88.38,6,3,5
GFA_381,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4ccccc4,=,220,=,88,Peterson 2018,5,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,413.499,125.93,6,3,5
GFA_382,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4c(F)cccc4,=,190,=,92,Peterson 2018,6,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,431.49,125.93,6,3,5
GFA_383,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)ccc4,=,180,=,22,Peterson 2018,7,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,431.49,125.93,6,3,5
GFA_384,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4ccc(F)cc4,=,140,=,31,Peterson 2018,8,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,431.49,125.93,6,3,5
GFA_385,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)cc4,=,530,=,8.8,Peterson 2018,9,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,449.48,125.93,6,3,5
GFA_386,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)cc(F)c4,=,290,=,15,Peterson 2018,10,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,449.48,125.93,6,3,5
GFA_387,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,=,180,=,5.2,Peterson 2018,11,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,467.47,125.93,6,3,5
GFA_388,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c(c4)ccc(F)c4C,=,170,=,23,Peterson 2018,12,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,445.517,125.93,6,3,5
GFA_389,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(Cl)ccc4,=,100,=,44,Peterson 2018,13,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,447.944,125.93,6,3,5
GFA_390,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4ccc(Cl)cc4,=,680,=,19,Peterson 2018,14,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,447.944,125.93,6,3,5
GFA_391,,Cc1ccc(cc1)S[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(Cl)c(Cl)cc4,=,120,=,14,Peterson 2018,15,Paper,10.1021/acs.jmedchem.7b01626,Monosaccharide,No,Beta-thiogalactosides,482.389,125.93,6,3,5
